Valuedrug,Valuetime,Valueage,Valuegender,Valuegeography,SumBefolkning
A,2011,35 - 39,Mann,Oppland,5966
A,2011,35 - 39,Mann,Oslo,28344
A,2011,35 - 39,Mann,Rogaland,16792
A,2011,35 - 39,Mann,Sogn og Fjordane,3305
A,2011,35 - 39,Mann,Telemark,5516
A,2011,35 - 39,Mann,Troms,5514
A,2011,35 - 39,Mann,Trøndelag,14696
A,2011,35 - 39,Mann,Vest-Agder,5913
A,2011,35 - 39,Mann,Vestfold,7786
A,2011,35 - 39,Mann,Østfold,9517
A,2011,40 - 44,Kvinne,Hele landet,181338
A,2011,40 - 44,Kvinne,Helseregion Midt-Norge,24136
A,2011,40 - 44,Kvinne,Helseregion Nord-Norge,16948
A,2011,40 - 44,Kvinne,Helseregion Sør-Øst,103542
A,2011,40 - 44,Kvinne,Helseregion Vest,36713
A,2011,40 - 44,Kvinne,Akershus,23010
A,2011,40 - 44,Kvinne,Aust-Agder,3940
A,2011,40 - 44,Kvinne,Buskerud,9906
A,2011,40 - 44,Kvinne,Finnmark,2779
A,2011,40 - 44,Kvinne,Hedmark,6869
A,2011,40 - 44,Kvinne,Hordaland,17232
A,2011,40 - 44,Kvinne,Møre og Romsdal,8826
A,2011,40 - 44,Kvinne,Nordland,8360
A,2011,40 - 44,Kvinne,Oppland,6776
A,2011,40 - 44,Kvinne,Oslo,21526
A,2011,40 - 44,Kvinne,Rogaland,15884
A,2011,40 - 44,Kvinne,Sogn og Fjordane,3597
A,2011,40 - 44,Kvinne,Telemark,6158
A,2011,40 - 44,Kvinne,Troms,5810
A,2011,40 - 44,Kvinne,Trøndelag,15310
A,2011,40 - 44,Kvinne,Vest-Agder,6022
A,2011,40 - 44,Kvinne,Vestfold,8760
A,2011,40 - 44,Kvinne,Østfold,10576
A,2011,40 - 44,Mann,Hele landet,190890
A,2011,40 - 44,Mann,Helseregion Midt-Norge,25426
A,2011,40 - 44,Mann,Helseregion Nord-Norge,17952
A,2011,40 - 44,Mann,Helseregion Sør-Øst,108378
A,2011,40 - 44,Mann,Helseregion Vest,39134
A,2011,40 - 44,Mann,Akershus,23109
A,2011,40 - 44,Mann,Aust-Agder,4171
A,2011,40 - 44,Mann,Buskerud,10447
A,2011,40 - 44,Mann,Finnmark,3040
A,2011,40 - 44,Mann,Hedmark,7055
A,2011,40 - 44,Mann,Hordaland,18171
A,2011,40 - 44,Mann,Møre og Romsdal,9555
A,2011,40 - 44,Mann,Nordland,8800
A,2011,40 - 44,Mann,Oppland,6980
A,2011,40 - 44,Mann,Oslo,24095
A,2011,40 - 44,Mann,Rogaland,17157
A,2011,40 - 44,Mann,Sogn og Fjordane,3806
A,2011,40 - 44,Mann,Telemark,6358
A,2011,40 - 44,Mann,Troms,6112
A,2011,40 - 44,Mann,Trøndelag,15871
A,2011,40 - 44,Mann,Vest-Agder,6494
A,2011,40 - 44,Mann,Vestfold,8903
A,2011,40 - 44,Mann,Østfold,10766
A,2011,45 - 49,Kvinne,Hele landet,169816
A,2011,45 - 49,Kvinne,Helseregion Midt-Norge,22436
A,2011,45 - 49,Kvinne,Helseregion Nord-Norge,16378
A,2011,45 - 49,Kvinne,Helseregion Sør-Øst,97278
A,2011,45 - 49,Kvinne,Helseregion Vest,33724
A,2011,45 - 49,Kvinne,Akershus,21868
A,2011,45 - 49,Kvinne,Aust-Agder,3764
A,2011,45 - 49,Kvinne,Buskerud,9270
A,2011,45 - 49,Kvinne,Finnmark,2562
A,2011,45 - 49,Kvinne,Hedmark,6772
A,2011,45 - 49,Kvinne,Hordaland,15700
A,2011,45 - 49,Kvinne,Møre og Romsdal,8001
A,2011,45 - 49,Kvinne,Nordland,8322
A,2011,45 - 49,Kvinne,Oppland,6562
A,2011,45 - 49,Kvinne,Oslo,19073
A,2011,45 - 49,Kvinne,Rogaland,14545
A,2011,45 - 49,Kvinne,Sogn og Fjordane,3478
A,2011,45 - 49,Kvinne,Telemark,5928
A,2011,45 - 49,Kvinne,Troms,5494
A,2011,45 - 49,Kvinne,Trøndelag,14435
A,2011,45 - 49,Kvinne,Vest-Agder,5827
A,2011,45 - 49,Kvinne,Vestfold,8435
A,2011,45 - 49,Kvinne,Østfold,9778
A,2011,45 - 49,Mann,Hele landet,180826
A,2011,45 - 49,Mann,Helseregion Midt-Norge,24336
A,2011,45 - 49,Mann,Helseregion Nord-Norge,17186
A,2011,45 - 49,Mann,Helseregion Sør-Øst,102382
A,2011,45 - 49,Mann,Helseregion Vest,36922
A,2011,45 - 49,Mann,Akershus,22188
A,2011,45 - 49,Mann,Aust-Agder,3782
A,2011,45 - 49,Mann,Buskerud,9969
A,2011,45 - 49,Mann,Finnmark,2834
A,2011,45 - 49,Mann,Hedmark,6956
A,2011,45 - 49,Mann,Hordaland,17174
A,2011,45 - 49,Mann,Møre og Romsdal,8960
A,2011,45 - 49,Mann,Nordland,8632
A,2011,45 - 49,Mann,Oppland,6837
A,2011,45 - 49,Mann,Oslo,21148
A,2011,45 - 49,Mann,Rogaland,15861
A,2011,45 - 49,Mann,Sogn og Fjordane,3886
A,2011,45 - 49,Mann,Telemark,6164
A,2011,45 - 49,Mann,Troms,5720
A,2011,45 - 49,Mann,Trøndelag,15376
A,2011,45 - 49,Mann,Vest-Agder,6310
A,2011,45 - 49,Mann,Vestfold,8630
A,2011,45 - 49,Mann,Østfold,10396
A,2011,50 - 54,Kvinne,Hele landet,157523
A,2011,50 - 54,Kvinne,Helseregion Midt-Norge,21448
A,2011,50 - 54,Kvinne,Helseregion Nord-Norge,15078
A,2011,50 - 54,Kvinne,Helseregion Sør-Øst,89462
A,2011,50 - 54,Kvinne,Helseregion Vest,31536
A,2011,50 - 54,Kvinne,Akershus,18388
A,2011,50 - 54,Kvinne,Aust-Agder,3648
A,2011,50 - 54,Kvinne,Buskerud,8678
A,2011,50 - 54,Kvinne,Finnmark,2319
A,2011,50 - 54,Kvinne,Hedmark,6584
A,2011,50 - 54,Kvinne,Hordaland,14666
A,2011,50 - 54,Kvinne,Møre og Romsdal,8266
A,2011,50 - 54,Kvinne,Nordland,7768
A,2011,50 - 54,Kvinne,Oppland,6368
A,2011,50 - 54,Kvinne,Oslo,17276
A,2011,50 - 54,Kvinne,Rogaland,13337
A,2011,50 - 54,Kvinne,Sogn og Fjordane,3533
A,2011,50 - 54,Kvinne,Telemark,5740
A,2011,50 - 54,Kvinne,Troms,4991
A,2011,50 - 54,Kvinne,Trøndelag,13182
A,2011,50 - 54,Kvinne,Vest-Agder,5378
A,2011,50 - 54,Kvinne,Vestfold,8210
A,2011,50 - 54,Kvinne,Østfold,9192
A,2011,50 - 54,Mann,Hele landet,165215
A,2011,50 - 54,Mann,Helseregion Midt-Norge,22740
A,2011,50 - 54,Mann,Helseregion Nord-Norge,15874
A,2011,50 - 54,Mann,Helseregion Sør-Øst,92725
A,2011,50 - 54,Mann,Helseregion Vest,33877
A,2011,50 - 54,Mann,Akershus,19732
A,2011,50 - 54,Mann,Aust-Agder,3694
A,2011,50 - 54,Mann,Buskerud,8865
A,2011,50 - 54,Mann,Finnmark,2452
A,2011,50 - 54,Mann,Hedmark,6712
A,2011,50 - 54,Mann,Hordaland,15757
A,2011,50 - 54,Mann,Møre og Romsdal,8766
A,2011,50 - 54,Mann,Nordland,8194
A,2011,50 - 54,Mann,Oppland,6564
A,2011,50 - 54,Mann,Oslo,18128
A,2011,50 - 54,Mann,Rogaland,14318
A,2011,50 - 54,Mann,Sogn og Fjordane,3802
A,2011,50 - 54,Mann,Telemark,5787
A,2011,50 - 54,Mann,Troms,5228
A,2011,50 - 54,Mann,Trøndelag,13974
A,2011,50 - 54,Mann,Vest-Agder,5522
A,2011,50 - 54,Mann,Vestfold,8238
A,2011,50 - 54,Mann,Østfold,9485
A,2011,55 - 59,Kvinne,Hele landet,151040
A,2011,55 - 59,Kvinne,Helseregion Midt-Norge,21586
A,2011,55 - 59,Kvinne,Helseregion Nord-Norge,15203
A,2011,55 - 59,Kvinne,Helseregion Sør-Øst,84567
A,2011,55 - 59,Kvinne,Helseregion Vest,29684
A,2011,55 - 59,Kvinne,Akershus,16226
A,2011,55 - 59,Kvinne,Aust-Agder,3704
A,2011,55 - 59,Kvinne,Buskerud,8378
A,2011,55 - 59,Kvinne,Finnmark,2258
A,2011,55 - 59,Kvinne,Hedmark,6775
A,2011,55 - 59,Kvinne,Hordaland,13956
A,2011,55 - 59,Kvinne,Møre og Romsdal,8340
A,2011,55 - 59,Kvinne,Nordland,7844
A,2011,55 - 59,Kvinne,Oppland,6190
A,2011,55 - 59,Kvinne,Oslo,15668
A,2011,55 - 59,Kvinne,Rogaland,12308
A,2011,55 - 59,Kvinne,Sogn og Fjordane,3421
A,2011,55 - 59,Kvinne,Telemark,5794
A,2011,55 - 59,Kvinne,Troms,5102
A,2011,55 - 59,Kvinne,Trøndelag,13248
A,2011,55 - 59,Kvinne,Vest-Agder,5134
A,2011,55 - 59,Kvinne,Vestfold,7817
A,2011,55 - 59,Kvinne,Østfold,8882
A,2011,55 - 59,Mann,Hele landet,154661
A,2011,55 - 59,Mann,Helseregion Midt-Norge,22096
A,2011,55 - 59,Mann,Helseregion Nord-Norge,16107
A,2011,55 - 59,Mann,Helseregion Sør-Øst,85075
A,2011,55 - 59,Mann,Helseregion Vest,31383
A,2011,55 - 59,Mann,Akershus,16662
A,2011,55 - 59,Mann,Aust-Agder,3652
A,2011,55 - 59,Mann,Buskerud,8476
A,2011,55 - 59,Mann,Finnmark,2462
A,2011,55 - 59,Mann,Hedmark,6610
A,2011,55 - 59,Mann,Hordaland,14674
A,2011,55 - 59,Mann,Møre og Romsdal,8786
A,2011,55 - 59,Mann,Nordland,8457
A,2011,55 - 59,Mann,Oppland,6429
A,2011,55 - 59,Mann,Oslo,15503
A,2011,55 - 59,Mann,Rogaland,13020
A,2011,55 - 59,Mann,Sogn og Fjordane,3689
A,2011,55 - 59,Mann,Telemark,5873
A,2011,55 - 59,Mann,Troms,5188
A,2011,55 - 59,Mann,Trøndelag,13309
A,2011,55 - 59,Mann,Vest-Agder,5322
A,2011,55 - 59,Mann,Vestfold,7636
A,2011,55 - 59,Mann,Østfold,8912
A,2011,60 - 64,Kvinne,Hele landet,141836
A,2011,60 - 64,Kvinne,Helseregion Midt-Norge,20064
A,2011,60 - 64,Kvinne,Helseregion Nord-Norge,14413
A,2011,60 - 64,Kvinne,Helseregion Sør-Øst,80224
A,2011,60 - 64,Kvinne,Helseregion Vest,27134
A,2011,60 - 64,Kvinne,Akershus,15022
A,2011,60 - 64,Kvinne,Aust-Agder,3362
A,2011,60 - 64,Kvinne,Buskerud,8148
A,2011,60 - 64,Kvinne,Finnmark,2288
A,2011,60 - 64,Kvinne,Hedmark,6630
A,2011,60 - 64,Kvinne,Hordaland,13208
A,2011,60 - 64,Kvinne,Møre og Romsdal,7724
A,2011,60 - 64,Kvinne,Nordland,7375
A,2011,60 - 64,Kvinne,Oppland,6218
A,2011,60 - 64,Kvinne,Oslo,14392
A,2011,60 - 64,Kvinne,Rogaland,10779
A,2011,60 - 64,Kvinne,Sogn og Fjordane,3147
A,2011,60 - 64,Kvinne,Telemark,5570
A,2011,60 - 64,Kvinne,Troms,4750
A,2011,60 - 64,Kvinne,Trøndelag,12341
A,2011,60 - 64,Kvinne,Vest-Agder,4740
A,2011,60 - 64,Kvinne,Vestfold,7334
A,2011,60 - 64,Kvinne,Østfold,8810
A,2011,60 - 64,Mann,Hele landet,145296
A,2011,60 - 64,Mann,Helseregion Midt-Norge,21000
A,2011,60 - 64,Mann,Helseregion Nord-Norge,15537
A,2011,60 - 64,Mann,Helseregion Sør-Øst,80214
A,2011,60 - 64,Mann,Helseregion Vest,28544
A,2011,60 - 64,Mann,Akershus,15036
A,2011,60 - 64,Mann,Aust-Agder,3574
A,2011,60 - 64,Mann,Buskerud,8170
A,2011,60 - 64,Mann,Finnmark,2572
A,2011,60 - 64,Mann,Hedmark,6746
A,2011,60 - 64,Mann,Hordaland,13630
A,2011,60 - 64,Mann,Møre og Romsdal,8244
A,2011,60 - 64,Mann,Nordland,7848
A,2011,60 - 64,Mann,Oppland,6286
A,2011,60 - 64,Mann,Oslo,14110
A,2011,60 - 64,Mann,Rogaland,11430
A,2011,60 - 64,Mann,Sogn og Fjordane,3484
A,2011,60 - 64,Mann,Telemark,5531
A,2011,60 - 64,Mann,Troms,5117
A,2011,60 - 64,Mann,Trøndelag,12756
A,2011,60 - 64,Mann,Vest-Agder,4772
A,2011,60 - 64,Mann,Vestfold,7286
A,2011,60 - 64,Mann,Østfold,8706
A,2011,65 - 69,Kvinne,Hele landet,126076
A,2011,65 - 69,Kvinne,Helseregion Midt-Norge,17840
A,2011,65 - 69,Kvinne,Helseregion Nord-Norge,12437
A,2011,65 - 69,Kvinne,Helseregion Sør-Øst,72557
A,2011,65 - 69,Kvinne,Helseregion Vest,23242
A,2011,65 - 69,Kvinne,Akershus,14160
A,2011,65 - 69,Kvinne,Aust-Agder,2948
A,2011,65 - 69,Kvinne,Buskerud,7404
A,2011,65 - 69,Kvinne,Finnmark,1738
A,2011,65 - 69,Kvinne,Hedmark,5934
A,2011,65 - 69,Kvinne,Hordaland,11294
A,2011,65 - 69,Kvinne,Møre og Romsdal,6631
A,2011,65 - 69,Kvinne,Nordland,6603
A,2011,65 - 69,Kvinne,Oppland,5755
A,2011,65 - 69,Kvinne,Oslo,12598
A,2011,65 - 69,Kvinne,Rogaland,9260
A,2011,65 - 69,Kvinne,Sogn og Fjordane,2688
A,2011,65 - 69,Kvinne,Telemark,4994
A,2011,65 - 69,Kvinne,Troms,4096
A,2011,65 - 69,Kvinne,Trøndelag,11208
A,2011,65 - 69,Kvinne,Vest-Agder,4212
A,2011,65 - 69,Kvinne,Vestfold,6483
A,2011,65 - 69,Kvinne,Østfold,8069
A,2011,65 - 69,Mann,Hele landet,124486
A,2011,65 - 69,Mann,Helseregion Midt-Norge,17902
A,2011,65 - 69,Mann,Helseregion Nord-Norge,12985
A,2011,65 - 69,Mann,Helseregion Sør-Øst,70127
A,2011,65 - 69,Mann,Helseregion Vest,23472
A,2011,65 - 69,Mann,Akershus,13707
A,2011,65 - 69,Mann,Aust-Agder,2976
A,2011,65 - 69,Mann,Buskerud,7134
A,2011,65 - 69,Mann,Finnmark,1968
A,2011,65 - 69,Mann,Hedmark,5752
A,2011,65 - 69,Mann,Hordaland,11332
A,2011,65 - 69,Mann,Møre og Romsdal,6822
A,2011,65 - 69,Mann,Nordland,6864
A,2011,65 - 69,Mann,Oppland,5436
A,2011,65 - 69,Mann,Oslo,12104
A,2011,65 - 69,Mann,Rogaland,9273
A,2011,65 - 69,Mann,Sogn og Fjordane,2866
A,2011,65 - 69,Mann,Telemark,4951
A,2011,65 - 69,Mann,Troms,4152
A,2011,65 - 69,Mann,Trøndelag,11080
A,2011,65 - 69,Mann,Vest-Agder,4034
A,2011,65 - 69,Mann,Vestfold,6292
A,2011,65 - 69,Mann,Østfold,7740
A,2011,70 - 74,Kvinne,Hele landet,88616
A,2011,70 - 74,Kvinne,Helseregion Midt-Norge,12366
A,2011,70 - 74,Kvinne,Helseregion Nord-Norge,9020
A,2011,70 - 74,Kvinne,Helseregion Sør-Øst,50252
A,2011,70 - 74,Kvinne,Helseregion Vest,16979
A,2011,70 - 74,Kvinne,Akershus,9596
A,2011,70 - 74,Kvinne,Aust-Agder,2006
A,2011,70 - 74,Kvinne,Buskerud,5004
A,2011,70 - 74,Kvinne,Finnmark,1300
A,2011,70 - 74,Kvinne,Hedmark,4207
A,2011,70 - 74,Kvinne,Hordaland,8436
A,2011,70 - 74,Kvinne,Møre og Romsdal,4660
A,2011,70 - 74,Kvinne,Nordland,4868
A,2011,70 - 74,Kvinne,Oppland,4128
A,2011,70 - 74,Kvinne,Oslo,8210
A,2011,70 - 74,Kvinne,Rogaland,6540
A,2011,70 - 74,Kvinne,Sogn og Fjordane,2002
A,2011,70 - 74,Kvinne,Telemark,3452
A,2011,70 - 74,Kvinne,Troms,2852
A,2011,70 - 74,Kvinne,Trøndelag,7705
A,2011,70 - 74,Kvinne,Vest-Agder,3138
A,2011,70 - 74,Kvinne,Vestfold,4860
A,2011,70 - 74,Kvinne,Østfold,5649
A,2011,70 - 74,Mann,Hele landet,80039
A,2011,70 - 74,Mann,Helseregion Midt-Norge,11643
A,2011,70 - 74,Mann,Helseregion Nord-Norge,8952
A,2011,70 - 74,Mann,Helseregion Sør-Øst,44080
A,2011,70 - 74,Mann,Helseregion Vest,15364
A,2011,70 - 74,Mann,Akershus,8380
A,2011,70 - 74,Mann,Aust-Agder,1913
A,2011,70 - 74,Mann,Buskerud,4536
A,2011,70 - 74,Mann,Finnmark,1352
A,2011,70 - 74,Mann,Hedmark,3849
A,2011,70 - 74,Mann,Hordaland,7497
A,2011,70 - 74,Mann,Møre og Romsdal,4430
A,2011,70 - 74,Mann,Nordland,4702
A,2011,70 - 74,Mann,Oppland,3668
A,2011,70 - 74,Mann,Oslo,6888
A,2011,70 - 74,Mann,Rogaland,5882
A,2011,70 - 74,Mann,Sogn og Fjordane,1985
A,2011,70 - 74,Mann,Telemark,3056
A,2011,70 - 74,Mann,Troms,2898
A,2011,70 - 74,Mann,Trøndelag,7213
A,2011,70 - 74,Mann,Vest-Agder,2678
A,2011,70 - 74,Mann,Vestfold,4196
A,2011,70 - 74,Mann,Østfold,4916
A,2011,75 - 79,Kvinne,Hele landet,73074
A,2011,75 - 79,Kvinne,Helseregion Midt-Norge,10536
A,2011,75 - 79,Kvinne,Helseregion Nord-Norge,7510
A,2011,75 - 79,Kvinne,Helseregion Sør-Øst,40696
A,2011,75 - 79,Kvinne,Helseregion Vest,14332
A,2011,75 - 79,Kvinne,Akershus,7461
A,2011,75 - 79,Kvinne,Aust-Agder,1603
A,2011,75 - 79,Kvinne,Buskerud,4001
A,2011,75 - 79,Kvinne,Finnmark,1120
A,2011,75 - 79,Kvinne,Hedmark,3622
A,2011,75 - 79,Kvinne,Hordaland,7070
A,2011,75 - 79,Kvinne,Møre og Romsdal,4148
A,2011,75 - 79,Kvinne,Nordland,4078
A,2011,75 - 79,Kvinne,Oppland,3376
A,2011,75 - 79,Kvinne,Oslo,6837
A,2011,75 - 79,Kvinne,Rogaland,5419
A,2011,75 - 79,Kvinne,Sogn og Fjordane,1844
A,2011,75 - 79,Kvinne,Telemark,2792
A,2011,75 - 79,Kvinne,Troms,2312
A,2011,75 - 79,Kvinne,Trøndelag,6389
A,2011,75 - 79,Kvinne,Vest-Agder,2540
A,2011,75 - 79,Kvinne,Vestfold,3964
A,2011,75 - 79,Kvinne,Østfold,4500
A,2011,75 - 79,Mann,Hele landet,59252
A,2011,75 - 79,Mann,Helseregion Midt-Norge,8750
A,2011,75 - 79,Mann,Helseregion Nord-Norge,6310
A,2011,75 - 79,Mann,Helseregion Sør-Øst,32480
A,2011,75 - 79,Mann,Helseregion Vest,11713
A,2011,75 - 79,Mann,Akershus,5999
A,2011,75 - 79,Mann,Aust-Agder,1401
A,2011,75 - 79,Mann,Buskerud,3236
A,2011,75 - 79,Mann,Finnmark,964
A,2011,75 - 79,Mann,Hedmark,2981
A,2011,75 - 79,Mann,Hordaland,5630
A,2011,75 - 79,Mann,Møre og Romsdal,3452
A,2011,75 - 79,Mann,Nordland,3435
A,2011,75 - 79,Mann,Oppland,2886
A,2011,75 - 79,Mann,Oslo,4802
A,2011,75 - 79,Mann,Rogaland,4518
A,2011,75 - 79,Mann,Sogn og Fjordane,1565
A,2011,75 - 79,Mann,Telemark,2252
A,2011,75 - 79,Mann,Troms,1910
A,2011,75 - 79,Mann,Trøndelag,5298
A,2011,75 - 79,Mann,Vest-Agder,2126
A,2011,75 - 79,Mann,Vestfold,3123
A,2011,75 - 79,Mann,Østfold,3672
A,2011,80 - 84,Kvinne,Hele landet,65614
A,2011,80 - 84,Kvinne,Helseregion Midt-Norge,9651
A,2011,80 - 84,Kvinne,Helseregion Nord-Norge,6682
A,2011,80 - 84,Kvinne,Helseregion Sør-Øst,36571
A,2011,80 - 84,Kvinne,Helseregion Vest,12710
A,2011,80 - 84,Kvinne,Akershus,6378
A,2011,80 - 84,Kvinne,Aust-Agder,1392
A,2011,80 - 84,Kvinne,Buskerud,3524
A,2011,80 - 84,Kvinne,Finnmark,934
A,2011,80 - 84,Kvinne,Hedmark,3333
A,2011,80 - 84,Kvinne,Hordaland,6356
A,2011,80 - 84,Kvinne,Møre og Romsdal,3926
A,2011,80 - 84,Kvinne,Nordland,3732
A,2011,80 - 84,Kvinne,Oppland,3138
A,2011,80 - 84,Kvinne,Oslo,6550
A,2011,80 - 84,Kvinne,Rogaland,4696
A,2011,80 - 84,Kvinne,Sogn og Fjordane,1659
A,2011,80 - 84,Kvinne,Telemark,2674
A,2011,80 - 84,Kvinne,Troms,2016
A,2011,80 - 84,Kvinne,Trøndelag,5726
A,2011,80 - 84,Kvinne,Vest-Agder,2234
A,2011,80 - 84,Kvinne,Vestfold,3207
A,2011,80 - 84,Kvinne,Østfold,4142
A,2011,80 - 84,Mann,Hele landet,45576
A,2011,80 - 84,Mann,Helseregion Midt-Norge,6946
A,2011,80 - 84,Mann,Helseregion Nord-Norge,4662
A,2011,80 - 84,Mann,Helseregion Sør-Øst,25098
A,2011,80 - 84,Mann,Helseregion Vest,8869
A,2011,80 - 84,Mann,Akershus,4642
A,2011,80 - 84,Mann,Aust-Agder,967
A,2011,80 - 84,Mann,Buskerud,2510
A,2011,80 - 84,Mann,Finnmark,678
A,2011,80 - 84,Mann,Hedmark,2418
A,2011,80 - 84,Mann,Hordaland,4345
A,2011,80 - 84,Mann,Møre og Romsdal,2776
A,2011,80 - 84,Mann,Nordland,2567
A,2011,80 - 84,Mann,Oppland,2249
A,2011,80 - 84,Mann,Oslo,3980
A,2011,80 - 84,Mann,Rogaland,3274
A,2011,80 - 84,Mann,Sogn og Fjordane,1250
A,2011,80 - 84,Mann,Telemark,1774
A,2011,80 - 84,Mann,Troms,1418
A,2011,80 - 84,Mann,Trøndelag,4170
A,2011,80 - 84,Mann,Vest-Agder,1518
A,2011,80 - 84,Mann,Vestfold,2320
A,2011,80 - 84,Mann,Østfold,2720
A,2011,85 - 89,Kvinne,Hele landet,50558
A,2011,85 - 89,Kvinne,Helseregion Midt-Norge,7507
A,2011,85 - 89,Kvinne,Helseregion Nord-Norge,4844
A,2011,85 - 89,Kvinne,Helseregion Sør-Øst,28384
A,2011,85 - 89,Kvinne,Helseregion Vest,9822
A,2011,85 - 89,Kvinne,Akershus,4555
A,2011,85 - 89,Kvinne,Aust-Agder,1111
A,2011,85 - 89,Kvinne,Buskerud,2768
A,2011,85 - 89,Kvinne,Finnmark,596
A,2011,85 - 89,Kvinne,Hedmark,2626
A,2011,85 - 89,Kvinne,Hordaland,4870
A,2011,85 - 89,Kvinne,Møre og Romsdal,3072
A,2011,85 - 89,Kvinne,Nordland,2772
A,2011,85 - 89,Kvinne,Oppland,2411
A,2011,85 - 89,Kvinne,Oslo,5520
A,2011,85 - 89,Kvinne,Rogaland,3588
A,2011,85 - 89,Kvinne,Sogn og Fjordane,1364
A,2011,85 - 89,Kvinne,Telemark,2188
A,2011,85 - 89,Kvinne,Troms,1477
A,2011,85 - 89,Kvinne,Trøndelag,4435
A,2011,85 - 89,Kvinne,Vest-Agder,1730
A,2011,85 - 89,Kvinne,Vestfold,2496
A,2011,85 - 89,Kvinne,Østfold,2982
A,2011,85 - 89,Mann,Hele landet,27410
A,2011,85 - 89,Mann,Helseregion Midt-Norge,4136
A,2011,85 - 89,Mann,Helseregion Nord-Norge,2600
A,2011,85 - 89,Mann,Helseregion Sør-Øst,15403
A,2011,85 - 89,Mann,Helseregion Vest,5270
A,2011,85 - 89,Mann,Akershus,2720
A,2011,85 - 89,Mann,Aust-Agder,589
A,2011,85 - 89,Mann,Buskerud,1552
A,2011,85 - 89,Mann,Finnmark,306
A,2011,85 - 89,Mann,Hedmark,1488
A,2011,85 - 89,Mann,Hordaland,2594
A,2011,85 - 89,Mann,Møre og Romsdal,1660
A,2011,85 - 89,Mann,Nordland,1458
A,2011,85 - 89,Mann,Oppland,1328
A,2011,85 - 89,Mann,Oslo,2616
A,2011,85 - 89,Mann,Rogaland,1898
A,2011,85 - 89,Mann,Sogn og Fjordane,778
A,2011,85 - 89,Mann,Telemark,1175
A,2011,85 - 89,Mann,Troms,836
A,2011,85 - 89,Mann,Trøndelag,2476
A,2011,85 - 89,Mann,Vest-Agder,882
A,2011,85 - 89,Mann,Vestfold,1369
A,2011,85 - 89,Mann,Østfold,1684
A,2011,90+,Kvinne,Hele landet,33151
A,2011,90+,Kvinne,Helseregion Midt-Norge,4812
A,2011,90+,Kvinne,Helseregion Nord-Norge,3101
A,2011,90+,Kvinne,Helseregion Sør-Øst,18166
A,2011,90+,Kvinne,Helseregion Vest,7073
A,2011,90+,Kvinne,Akershus,2552
A,2011,90+,Kvinne,Aust-Agder,757
A,2011,90+,Kvinne,Buskerud,1798
A,2011,90+,Kvinne,Finnmark,317
A,2011,90+,Kvinne,Hedmark,1539
A,2011,90+,Kvinne,Hordaland,3552
A,2011,90+,Kvinne,Møre og Romsdal,2109
A,2011,90+,Kvinne,Nordland,1875
A,2011,90+,Kvinne,Oppland,1401
A,2011,90+,Kvinne,Oslo,4139
A,2011,90+,Kvinne,Rogaland,2516
A,2011,90+,Kvinne,Sogn og Fjordane,1006
A,2011,90+,Kvinne,Telemark,1330
A,2011,90+,Kvinne,Troms,909
A,2011,90+,Kvinne,Trøndelag,2703
A,2011,90+,Kvinne,Vest-Agder,1134
A,2011,90+,Kvinne,Vestfold,1670
A,2011,90+,Kvinne,Østfold,1846
A,2011,90+,Mann,Hele landet,11772
A,2011,90+,Mann,Helseregion Midt-Norge,1742
A,2011,90+,Mann,Helseregion Nord-Norge,1003
A,2011,90+,Mann,Helseregion Sør-Øst,6504
A,2011,90+,Mann,Helseregion Vest,2522
A,2011,90+,Mann,Akershus,1046
A,2011,90+,Mann,Aust-Agder,276
A,2011,90+,Mann,Buskerud,632
A,2011,90+,Mann,Finnmark,108
A,2011,90+,Mann,Hedmark,580
A,2011,90+,Mann,Hordaland,1221
A,2011,90+,Mann,Møre og Romsdal,764
A,2011,90+,Mann,Nordland,628
A,2011,90+,Mann,Oppland,614
A,2011,90+,Mann,Oslo,1220
A,2011,90+,Mann,Rogaland,905
A,2011,90+,Mann,Sogn og Fjordane,396
A,2011,90+,Mann,Telemark,512
A,2011,90+,Mann,Troms,267
A,2011,90+,Mann,Trøndelag,978
A,2011,90+,Mann,Vest-Agder,425
A,2011,90+,Mann,Vestfold,588
A,2011,90+,Mann,Østfold,609
A,2012,0 - 4,Kvinne,Hele landet,136723
A,2012,0 - 4,Kvinne,Helseregion Midt-Norge,18357
A,2012,0 - 4,Kvinne,Helseregion Nord-Norge,11722
A,2012,0 - 4,Kvinne,Helseregion Sør-Øst,75473
A,2012,0 - 4,Kvinne,Helseregion Vest,31170
A,2012,0 - 4,Kvinne,Akershus,15866
A,2012,0 - 4,Kvinne,Aust-Agder,3048
A,2012,0 - 4,Kvinne,Buskerud,6854
A,2012,0 - 4,Kvinne,Finnmark,1894
A,2012,0 - 4,Kvinne,Hedmark,4201
A,2012,0 - 4,Kvinne,Hordaland,14147
A,2012,0 - 4,Kvinne,Møre og Romsdal,6729
A,2012,0 - 4,Kvinne,Nordland,5780
A,2012,0 - 4,Kvinne,Oppland,4196
A,2012,0 - 4,Kvinne,Oslo,19648
A,2012,0 - 4,Kvinne,Rogaland,14292
A,2012,0 - 4,Kvinne,Sogn og Fjordane,2732
A,2012,0 - 4,Kvinne,Telemark,3956
A,2012,0 - 4,Kvinne,Troms,4048
A,2012,0 - 4,Kvinne,Trøndelag,11628
