Valuedrug,Valuetime,Valueage,Valuegender,Valuegeography,SumBefolkning
R03A,2010,60 - 64,Kvinne,Sogn og Fjordane,3152
R03A,2010,60 - 64,Kvinne,Telemark,5732
R03A,2010,60 - 64,Kvinne,Troms,4882
R03A,2010,60 - 64,Kvinne,Trøndelag,12548
R03A,2010,60 - 64,Kvinne,Vest-Agder,4820
R03A,2010,60 - 64,Kvinne,Vestfold,7485
R03A,2010,60 - 64,Kvinne,Østfold,9127
R03A,2010,60 - 64,Mann,Hele landet,148289
R03A,2010,60 - 64,Mann,Helseregion Midt-Norge,21024
R03A,2010,60 - 64,Mann,Helseregion Nord-Norge,15702
R03A,2010,60 - 64,Mann,Helseregion Sør-Øst,82774
R03A,2010,60 - 64,Mann,Helseregion Vest,28788
R03A,2010,60 - 64,Mann,Akershus,15715
R03A,2010,60 - 64,Mann,Aust-Agder,3618
R03A,2010,60 - 64,Mann,Buskerud,8404
R03A,2010,60 - 64,Mann,Finnmark,2586
R03A,2010,60 - 64,Mann,Hedmark,6962
R03A,2010,60 - 64,Mann,Hordaland,13975
R03A,2010,60 - 64,Mann,Møre og Romsdal,8174
R03A,2010,60 - 64,Mann,Nordland,8040
R03A,2010,60 - 64,Mann,Oppland,6460
R03A,2010,60 - 64,Mann,Oslo,14551
R03A,2010,60 - 64,Mann,Rogaland,11330
R03A,2010,60 - 64,Mann,Sogn og Fjordane,3484
R03A,2010,60 - 64,Mann,Telemark,5730
R03A,2010,60 - 64,Mann,Troms,5076
R03A,2010,60 - 64,Mann,Trøndelag,12850
R03A,2010,60 - 64,Mann,Vest-Agder,4847
R03A,2010,60 - 64,Mann,Vestfold,7454
R03A,2010,60 - 64,Mann,Østfold,9032
R03A,2010,65 - 69,Kvinne,Hele landet,115282
R03A,2010,65 - 69,Kvinne,Helseregion Midt-Norge,16552
R03A,2010,65 - 69,Kvinne,Helseregion Nord-Norge,11537
R03A,2010,65 - 69,Kvinne,Helseregion Sør-Øst,65676
R03A,2010,65 - 69,Kvinne,Helseregion Vest,21516
R03A,2010,65 - 69,Kvinne,Akershus,12674
R03A,2010,65 - 69,Kvinne,Aust-Agder,2654
R03A,2010,65 - 69,Kvinne,Buskerud,6702
R03A,2010,65 - 69,Kvinne,Finnmark,1602
R03A,2010,65 - 69,Kvinne,Hedmark,5496
R03A,2010,65 - 69,Kvinne,Hordaland,10337
R03A,2010,65 - 69,Kvinne,Møre og Romsdal,6172
R03A,2010,65 - 69,Kvinne,Nordland,6146
R03A,2010,65 - 69,Kvinne,Oppland,5287
R03A,2010,65 - 69,Kvinne,Oslo,11326
R03A,2010,65 - 69,Kvinne,Rogaland,8688
R03A,2010,65 - 69,Kvinne,Sogn og Fjordane,2492
R03A,2010,65 - 69,Kvinne,Telemark,4557
R03A,2010,65 - 69,Kvinne,Troms,3788
R03A,2010,65 - 69,Kvinne,Trøndelag,10381
R03A,2010,65 - 69,Kvinne,Vest-Agder,3879
R03A,2010,65 - 69,Kvinne,Vestfold,5820
R03A,2010,65 - 69,Kvinne,Østfold,7282
R03A,2010,65 - 69,Mann,Hele landet,112862
R03A,2010,65 - 69,Mann,Helseregion Midt-Norge,16588
R03A,2010,65 - 69,Mann,Helseregion Nord-Norge,12174
R03A,2010,65 - 69,Mann,Helseregion Sør-Øst,62734
R03A,2010,65 - 69,Mann,Helseregion Vest,21366
R03A,2010,65 - 69,Mann,Akershus,12183
R03A,2010,65 - 69,Mann,Aust-Agder,2714
R03A,2010,65 - 69,Mann,Buskerud,6391
R03A,2010,65 - 69,Mann,Finnmark,1860
R03A,2010,65 - 69,Mann,Hedmark,5204
R03A,2010,65 - 69,Mann,Hordaland,10210
R03A,2010,65 - 69,Mann,Møre og Romsdal,6250
R03A,2010,65 - 69,Mann,Nordland,6379
R03A,2010,65 - 69,Mann,Oppland,4960
R03A,2010,65 - 69,Mann,Oslo,10770
R03A,2010,65 - 69,Mann,Rogaland,8532
R03A,2010,65 - 69,Mann,Sogn og Fjordane,2624
R03A,2010,65 - 69,Mann,Telemark,4456
R03A,2010,65 - 69,Mann,Troms,3936
R03A,2010,65 - 69,Mann,Trøndelag,10338
R03A,2010,65 - 69,Mann,Vest-Agder,3660
R03A,2010,65 - 69,Mann,Vestfold,5554
R03A,2010,65 - 69,Mann,Østfold,6842
R03A,2010,70 - 74,Kvinne,Hele landet,87060
R03A,2010,70 - 74,Kvinne,Helseregion Midt-Norge,11973
R03A,2010,70 - 74,Kvinne,Helseregion Nord-Norge,8920
R03A,2010,70 - 74,Kvinne,Helseregion Sør-Øst,49476
R03A,2010,70 - 74,Kvinne,Helseregion Vest,16690
R03A,2010,70 - 74,Kvinne,Akershus,9368
R03A,2010,70 - 74,Kvinne,Aust-Agder,1986
R03A,2010,70 - 74,Kvinne,Buskerud,4912
R03A,2010,70 - 74,Kvinne,Finnmark,1316
R03A,2010,70 - 74,Kvinne,Hedmark,4093
R03A,2010,70 - 74,Kvinne,Hordaland,8308
R03A,2010,70 - 74,Kvinne,Møre og Romsdal,4536
R03A,2010,70 - 74,Kvinne,Nordland,4816
R03A,2010,70 - 74,Kvinne,Oppland,4095
R03A,2010,70 - 74,Kvinne,Oslo,8147
R03A,2010,70 - 74,Kvinne,Rogaland,6365
R03A,2010,70 - 74,Kvinne,Sogn og Fjordane,2017
R03A,2010,70 - 74,Kvinne,Telemark,3346
R03A,2010,70 - 74,Kvinne,Troms,2788
R03A,2010,70 - 74,Kvinne,Trøndelag,7437
R03A,2010,70 - 74,Kvinne,Vest-Agder,3058
R03A,2010,70 - 74,Kvinne,Vestfold,4837
R03A,2010,70 - 74,Kvinne,Østfold,5634
R03A,2010,70 - 74,Mann,Hele landet,78248
R03A,2010,70 - 74,Mann,Helseregion Midt-Norge,11156
R03A,2010,70 - 74,Mann,Helseregion Nord-Norge,8627
R03A,2010,70 - 74,Mann,Helseregion Sør-Øst,43362
R03A,2010,70 - 74,Mann,Helseregion Vest,15102
R03A,2010,70 - 74,Mann,Akershus,8240
R03A,2010,70 - 74,Mann,Aust-Agder,1869
R03A,2010,70 - 74,Mann,Buskerud,4408
R03A,2010,70 - 74,Mann,Finnmark,1296
R03A,2010,70 - 74,Mann,Hedmark,3781
R03A,2010,70 - 74,Mann,Hordaland,7346
R03A,2010,70 - 74,Mann,Møre og Romsdal,4278
R03A,2010,70 - 74,Mann,Nordland,4612
R03A,2010,70 - 74,Mann,Oppland,3628
R03A,2010,70 - 74,Mann,Oslo,6694
R03A,2010,70 - 74,Mann,Rogaland,5772
R03A,2010,70 - 74,Mann,Sogn og Fjordane,1984
R03A,2010,70 - 74,Mann,Telemark,3010
R03A,2010,70 - 74,Mann,Troms,2719
R03A,2010,70 - 74,Mann,Trøndelag,6878
R03A,2010,70 - 74,Mann,Vest-Agder,2658
R03A,2010,70 - 74,Mann,Vestfold,4176
R03A,2010,70 - 74,Mann,Østfold,4900
R03A,2010,75 - 79,Kvinne,Hele landet,73721
R03A,2010,75 - 79,Kvinne,Helseregion Midt-Norge,10676
R03A,2010,75 - 79,Kvinne,Helseregion Nord-Norge,7518
R03A,2010,75 - 79,Kvinne,Helseregion Sør-Øst,41046
R03A,2010,75 - 79,Kvinne,Helseregion Vest,14482
R03A,2010,75 - 79,Kvinne,Akershus,7544
R03A,2010,75 - 79,Kvinne,Aust-Agder,1604
R03A,2010,75 - 79,Kvinne,Buskerud,4015
R03A,2010,75 - 79,Kvinne,Finnmark,1114
R03A,2010,75 - 79,Kvinne,Hedmark,3655
R03A,2010,75 - 79,Kvinne,Hordaland,7159
R03A,2010,75 - 79,Kvinne,Møre og Romsdal,4200
R03A,2010,75 - 79,Kvinne,Nordland,4102
R03A,2010,75 - 79,Kvinne,Oppland,3386
R03A,2010,75 - 79,Kvinne,Oslo,7052
R03A,2010,75 - 79,Kvinne,Rogaland,5449
R03A,2010,75 - 79,Kvinne,Sogn og Fjordane,1874
R03A,2010,75 - 79,Kvinne,Telemark,2850
R03A,2010,75 - 79,Kvinne,Troms,2302
R03A,2010,75 - 79,Kvinne,Trøndelag,6476
R03A,2010,75 - 79,Kvinne,Vest-Agder,2544
R03A,2010,75 - 79,Kvinne,Vestfold,3901
R03A,2010,75 - 79,Kvinne,Østfold,4496
R03A,2010,75 - 79,Mann,Hele landet,59022
R03A,2010,75 - 79,Mann,Helseregion Midt-Norge,8773
R03A,2010,75 - 79,Mann,Helseregion Nord-Norge,6242
R03A,2010,75 - 79,Mann,Helseregion Sør-Øst,32454
R03A,2010,75 - 79,Mann,Helseregion Vest,11552
R03A,2010,75 - 79,Mann,Akershus,5956
R03A,2010,75 - 79,Mann,Aust-Agder,1363
R03A,2010,75 - 79,Mann,Buskerud,3253
R03A,2010,75 - 79,Mann,Finnmark,969
R03A,2010,75 - 79,Mann,Hedmark,2985
R03A,2010,75 - 79,Mann,Hordaland,5582
R03A,2010,75 - 79,Mann,Møre og Romsdal,3493
R03A,2010,75 - 79,Mann,Nordland,3354
R03A,2010,75 - 79,Mann,Oppland,2918
R03A,2010,75 - 79,Mann,Oslo,4895
R03A,2010,75 - 79,Mann,Rogaland,4439
R03A,2010,75 - 79,Mann,Sogn og Fjordane,1531
R03A,2010,75 - 79,Mann,Telemark,2258
R03A,2010,75 - 79,Mann,Troms,1920
R03A,2010,75 - 79,Mann,Trøndelag,5280
R03A,2010,75 - 79,Mann,Vest-Agder,2152
R03A,2010,75 - 79,Mann,Vestfold,3050
R03A,2010,75 - 79,Mann,Østfold,3626
R03A,2010,80 - 84,Kvinne,Hele landet,66514
R03A,2010,80 - 84,Kvinne,Helseregion Midt-Norge,9866
R03A,2010,80 - 84,Kvinne,Helseregion Nord-Norge,6760
R03A,2010,80 - 84,Kvinne,Helseregion Sør-Øst,37156
R03A,2010,80 - 84,Kvinne,Helseregion Vest,12732
R03A,2010,80 - 84,Kvinne,Akershus,6326
R03A,2010,80 - 84,Kvinne,Aust-Agder,1403
R03A,2010,80 - 84,Kvinne,Buskerud,3550
R03A,2010,80 - 84,Kvinne,Finnmark,933
R03A,2010,80 - 84,Kvinne,Hedmark,3500
R03A,2010,80 - 84,Kvinne,Hordaland,6317
R03A,2010,80 - 84,Kvinne,Møre og Romsdal,4014
R03A,2010,80 - 84,Kvinne,Nordland,3758
R03A,2010,80 - 84,Kvinne,Oppland,3222
R03A,2010,80 - 84,Kvinne,Oslo,6724
R03A,2010,80 - 84,Kvinne,Rogaland,4778
R03A,2010,80 - 84,Kvinne,Sogn og Fjordane,1637
R03A,2010,80 - 84,Kvinne,Telemark,2770
R03A,2010,80 - 84,Kvinne,Troms,2069
R03A,2010,80 - 84,Kvinne,Trøndelag,5852
R03A,2010,80 - 84,Kvinne,Vest-Agder,2306
R03A,2010,80 - 84,Kvinne,Vestfold,3199
R03A,2010,80 - 84,Kvinne,Østfold,4158
R03A,2010,80 - 84,Mann,Hele landet,45690
R03A,2010,80 - 84,Mann,Helseregion Midt-Norge,6998
R03A,2010,80 - 84,Mann,Helseregion Nord-Norge,4642
R03A,2010,80 - 84,Mann,Helseregion Sør-Øst,25244
R03A,2010,80 - 84,Mann,Helseregion Vest,8806
R03A,2010,80 - 84,Mann,Akershus,4590
R03A,2010,80 - 84,Mann,Aust-Agder,970
R03A,2010,80 - 84,Mann,Buskerud,2519
R03A,2010,80 - 84,Mann,Finnmark,652
R03A,2010,80 - 84,Mann,Hedmark,2496
R03A,2010,80 - 84,Mann,Hordaland,4286
R03A,2010,80 - 84,Mann,Møre og Romsdal,2766
R03A,2010,80 - 84,Mann,Nordland,2576
R03A,2010,80 - 84,Mann,Oppland,2262
R03A,2010,80 - 84,Mann,Oslo,4016
R03A,2010,80 - 84,Mann,Rogaland,3264
R03A,2010,80 - 84,Mann,Sogn og Fjordane,1255
R03A,2010,80 - 84,Mann,Telemark,1802
R03A,2010,80 - 84,Mann,Troms,1414
R03A,2010,80 - 84,Mann,Trøndelag,4232
R03A,2010,80 - 84,Mann,Vest-Agder,1476
R03A,2010,80 - 84,Mann,Vestfold,2332
R03A,2010,80 - 84,Mann,Østfold,2782
R03A,2010,85 - 89,Kvinne,Hele landet,51304
R03A,2010,85 - 89,Kvinne,Helseregion Midt-Norge,7544
R03A,2010,85 - 89,Kvinne,Helseregion Nord-Norge,4863
R03A,2010,85 - 89,Kvinne,Helseregion Sør-Øst,28832
R03A,2010,85 - 89,Kvinne,Helseregion Vest,10064
R03A,2010,85 - 89,Kvinne,Akershus,4504
R03A,2010,85 - 89,Kvinne,Aust-Agder,1168
R03A,2010,85 - 89,Kvinne,Buskerud,2836
R03A,2010,85 - 89,Kvinne,Finnmark,599
R03A,2010,85 - 89,Kvinne,Hedmark,2640
R03A,2010,85 - 89,Kvinne,Hordaland,5002
R03A,2010,85 - 89,Kvinne,Møre og Romsdal,3125
R03A,2010,85 - 89,Kvinne,Nordland,2834
R03A,2010,85 - 89,Kvinne,Oppland,2444
R03A,2010,85 - 89,Kvinne,Oslo,5703
R03A,2010,85 - 89,Kvinne,Rogaland,3657
R03A,2010,85 - 89,Kvinne,Sogn og Fjordane,1406
R03A,2010,85 - 89,Kvinne,Telemark,2256
R03A,2010,85 - 89,Kvinne,Troms,1430
R03A,2010,85 - 89,Kvinne,Trøndelag,4419
R03A,2010,85 - 89,Kvinne,Vest-Agder,1740
R03A,2010,85 - 89,Kvinne,Vestfold,2575
R03A,2010,85 - 89,Kvinne,Østfold,2966
R03A,2010,85 - 89,Mann,Hele landet,26984
R03A,2010,85 - 89,Mann,Helseregion Midt-Norge,4032
R03A,2010,85 - 89,Mann,Helseregion Nord-Norge,2512
R03A,2010,85 - 89,Mann,Helseregion Sør-Øst,15131
R03A,2010,85 - 89,Mann,Helseregion Vest,5308
R03A,2010,85 - 89,Mann,Akershus,2638
R03A,2010,85 - 89,Mann,Aust-Agder,597
R03A,2010,85 - 89,Mann,Buskerud,1520
R03A,2010,85 - 89,Mann,Finnmark,304
R03A,2010,85 - 89,Mann,Hedmark,1467
R03A,2010,85 - 89,Mann,Hordaland,2608
R03A,2010,85 - 89,Mann,Møre og Romsdal,1636
R03A,2010,85 - 89,Mann,Nordland,1402
R03A,2010,85 - 89,Mann,Oppland,1308
R03A,2010,85 - 89,Mann,Oslo,2596
R03A,2010,85 - 89,Mann,Rogaland,1913
R03A,2010,85 - 89,Mann,Sogn og Fjordane,787
R03A,2010,85 - 89,Mann,Telemark,1180
R03A,2010,85 - 89,Mann,Troms,806
R03A,2010,85 - 89,Mann,Trøndelag,2397
R03A,2010,85 - 89,Mann,Vest-Agder,836
R03A,2010,85 - 89,Mann,Vestfold,1382
R03A,2010,85 - 89,Mann,Østfold,1606
R03A,2010,90+,Kvinne,Hele landet,31673
R03A,2010,90+,Kvinne,Helseregion Midt-Norge,4648
R03A,2010,90+,Kvinne,Helseregion Nord-Norge,2966
R03A,2010,90+,Kvinne,Helseregion Sør-Øst,17294
R03A,2010,90+,Kvinne,Helseregion Vest,6765
R03A,2010,90+,Kvinne,Akershus,2339
R03A,2010,90+,Kvinne,Aust-Agder,729
R03A,2010,90+,Kvinne,Buskerud,1692
R03A,2010,90+,Kvinne,Finnmark,322
R03A,2010,90+,Kvinne,Hedmark,1431
R03A,2010,90+,Kvinne,Hordaland,3406
R03A,2010,90+,Kvinne,Møre og Romsdal,2036
R03A,2010,90+,Kvinne,Nordland,1765
R03A,2010,90+,Kvinne,Oppland,1318
R03A,2010,90+,Kvinne,Oslo,4005
R03A,2010,90+,Kvinne,Rogaland,2394
R03A,2010,90+,Kvinne,Sogn og Fjordane,964
R03A,2010,90+,Kvinne,Telemark,1262
R03A,2010,90+,Kvinne,Troms,878
R03A,2010,90+,Kvinne,Trøndelag,2610
R03A,2010,90+,Kvinne,Vest-Agder,1102
R03A,2010,90+,Kvinne,Vestfold,1624
R03A,2010,90+,Kvinne,Østfold,1794
R03A,2010,90+,Mann,Hele landet,10986
R03A,2010,90+,Mann,Helseregion Midt-Norge,1638
R03A,2010,90+,Mann,Helseregion Nord-Norge,938
R03A,2010,90+,Mann,Helseregion Sør-Øst,6026
R03A,2010,90+,Mann,Helseregion Vest,2384
R03A,2010,90+,Mann,Akershus,915
R03A,2010,90+,Mann,Aust-Agder,261
R03A,2010,90+,Mann,Buskerud,593
R03A,2010,90+,Mann,Finnmark,104
R03A,2010,90+,Mann,Hedmark,532
R03A,2010,90+,Mann,Hordaland,1158
R03A,2010,90+,Mann,Møre og Romsdal,708
R03A,2010,90+,Mann,Nordland,590
R03A,2010,90+,Mann,Oppland,590
R03A,2010,90+,Mann,Oslo,1156
R03A,2010,90+,Mann,Rogaland,850
R03A,2010,90+,Mann,Sogn og Fjordane,376
R03A,2010,90+,Mann,Telemark,462
R03A,2010,90+,Mann,Troms,242
R03A,2010,90+,Mann,Trøndelag,931
R03A,2010,90+,Mann,Vest-Agder,390
R03A,2010,90+,Mann,Vestfold,567
R03A,2010,90+,Mann,Østfold,560
R03A,2011,0 - 4,Kvinne,Hele landet,135799
R03A,2011,0 - 4,Kvinne,Helseregion Midt-Norge,18236
R03A,2011,0 - 4,Kvinne,Helseregion Nord-Norge,11846
R03A,2011,0 - 4,Kvinne,Helseregion Sør-Øst,74929
R03A,2011,0 - 4,Kvinne,Helseregion Vest,30789
R03A,2011,0 - 4,Kvinne,Akershus,15730
R03A,2011,0 - 4,Kvinne,Aust-Agder,2991
R03A,2011,0 - 4,Kvinne,Buskerud,6778
R03A,2011,0 - 4,Kvinne,Finnmark,1889
R03A,2011,0 - 4,Kvinne,Hedmark,4178
R03A,2011,0 - 4,Kvinne,Hordaland,14002
R03A,2011,0 - 4,Kvinne,Møre og Romsdal,6680
R03A,2011,0 - 4,Kvinne,Nordland,5736
R03A,2011,0 - 4,Kvinne,Oppland,4186
R03A,2011,0 - 4,Kvinne,Oslo,19517
R03A,2011,0 - 4,Kvinne,Rogaland,14024
R03A,2011,0 - 4,Kvinne,Sogn og Fjordane,2762
R03A,2011,0 - 4,Kvinne,Telemark,3898
R03A,2011,0 - 4,Kvinne,Troms,4221
R03A,2011,0 - 4,Kvinne,Trøndelag,11556
R03A,2011,0 - 4,Kvinne,Vest-Agder,5067
R03A,2011,0 - 4,Kvinne,Vestfold,5723
R03A,2011,0 - 4,Kvinne,Østfold,6861
R03A,2011,0 - 4,Mann,Hele landet,143378
R03A,2011,0 - 4,Mann,Helseregion Midt-Norge,19176
R03A,2011,0 - 4,Mann,Helseregion Nord-Norge,12506
R03A,2011,0 - 4,Mann,Helseregion Sør-Øst,79318
R03A,2011,0 - 4,Mann,Helseregion Vest,32378
R03A,2011,0 - 4,Mann,Akershus,16384
R03A,2011,0 - 4,Mann,Aust-Agder,3156
R03A,2011,0 - 4,Mann,Buskerud,7280
R03A,2011,0 - 4,Mann,Finnmark,1963
R03A,2011,0 - 4,Mann,Hedmark,4598
R03A,2011,0 - 4,Mann,Hordaland,14798
R03A,2011,0 - 4,Mann,Møre og Romsdal,6879
R03A,2011,0 - 4,Mann,Nordland,6148
R03A,2011,0 - 4,Mann,Oppland,4428
R03A,2011,0 - 4,Mann,Oslo,20437
R03A,2011,0 - 4,Mann,Rogaland,14598
R03A,2011,0 - 4,Mann,Sogn og Fjordane,2983
R03A,2011,0 - 4,Mann,Telemark,4232
R03A,2011,0 - 4,Mann,Troms,4394
R03A,2011,0 - 4,Mann,Trøndelag,12297
R03A,2011,0 - 4,Mann,Vest-Agder,5262
R03A,2011,0 - 4,Mann,Vestfold,6242
R03A,2011,0 - 4,Mann,Østfold,7300
R03A,2011,5 - 9,Kvinne,Hele landet,146877
R03A,2011,5 - 9,Kvinne,Helseregion Midt-Norge,20194
R03A,2011,5 - 9,Kvinne,Helseregion Nord-Norge,13134
R03A,2011,5 - 9,Kvinne,Helseregion Sør-Øst,80860
R03A,2011,5 - 9,Kvinne,Helseregion Vest,32690
R03A,2011,5 - 9,Kvinne,Akershus,18500
R03A,2011,5 - 9,Kvinne,Aust-Agder,3330
R03A,2011,5 - 9,Kvinne,Buskerud,7771
R03A,2011,5 - 9,Kvinne,Finnmark,2148
R03A,2011,5 - 9,Kvinne,Hedmark,5102
R03A,2011,5 - 9,Kvinne,Hordaland,14928
R03A,2011,5 - 9,Kvinne,Møre og Romsdal,7648
R03A,2011,5 - 9,Kvinne,Nordland,6532
R03A,2011,5 - 9,Kvinne,Oppland,5076
R03A,2011,5 - 9,Kvinne,Oslo,16502
R03A,2011,5 - 9,Kvinne,Rogaland,14438
R03A,2011,5 - 9,Kvinne,Sogn og Fjordane,3324
R03A,2011,5 - 9,Kvinne,Telemark,4634
R03A,2011,5 - 9,Kvinne,Troms,4452
R03A,2011,5 - 9,Kvinne,Trøndelag,12545
R03A,2011,5 - 9,Kvinne,Vest-Agder,5452
R03A,2011,5 - 9,Kvinne,Vestfold,6628
R03A,2011,5 - 9,Kvinne,Østfold,7864
R03A,2011,5 - 9,Mann,Hele landet,153252
R03A,2011,5 - 9,Mann,Helseregion Midt-Norge,21085
R03A,2011,5 - 9,Mann,Helseregion Nord-Norge,13839
R03A,2011,5 - 9,Mann,Helseregion Sør-Øst,84486
R03A,2011,5 - 9,Mann,Helseregion Vest,33843
R03A,2011,5 - 9,Mann,Akershus,19438
R03A,2011,5 - 9,Mann,Aust-Agder,3400
R03A,2011,5 - 9,Mann,Buskerud,8160
R03A,2011,5 - 9,Mann,Finnmark,2184
R03A,2011,5 - 9,Mann,Hedmark,5334
R03A,2011,5 - 9,Mann,Hordaland,15514
R03A,2011,5 - 9,Mann,Møre og Romsdal,7922
R03A,2011,5 - 9,Mann,Nordland,6903
R03A,2011,5 - 9,Mann,Oppland,5232
R03A,2011,5 - 9,Mann,Oslo,16850
R03A,2011,5 - 9,Mann,Rogaland,14892
R03A,2011,5 - 9,Mann,Sogn og Fjordane,3437
R03A,2011,5 - 9,Mann,Telemark,4822
R03A,2011,5 - 9,Mann,Troms,4752
R03A,2011,5 - 9,Mann,Trøndelag,13164
R03A,2011,5 - 9,Mann,Vest-Agder,5510
R03A,2011,5 - 9,Mann,Vestfold,7245
R03A,2011,5 - 9,Mann,Østfold,8494
R03A,2011,10 - 14,Kvinne,Hele landet,151609
R03A,2011,10 - 14,Kvinne,Helseregion Midt-Norge,21338
R03A,2011,10 - 14,Kvinne,Helseregion Nord-Norge,14690
R03A,2011,10 - 14,Kvinne,Helseregion Sør-Øst,81872
R03A,2011,10 - 14,Kvinne,Helseregion Vest,33709
R03A,2011,10 - 14,Kvinne,Akershus,18483
R03A,2011,10 - 14,Kvinne,Aust-Agder,3552
R03A,2011,10 - 14,Kvinne,Buskerud,7994
R03A,2011,10 - 14,Kvinne,Finnmark,2392
R03A,2011,10 - 14,Kvinne,Hedmark,5654
R03A,2011,10 - 14,Kvinne,Hordaland,15478
R03A,2011,10 - 14,Kvinne,Møre og Romsdal,8174
R03A,2011,10 - 14,Kvinne,Nordland,7501
R03A,2011,10 - 14,Kvinne,Oppland,5652
R03A,2011,10 - 14,Kvinne,Oslo,13777
R03A,2011,10 - 14,Kvinne,Rogaland,14723
R03A,2011,10 - 14,Kvinne,Sogn og Fjordane,3508
R03A,2011,10 - 14,Kvinne,Telemark,5150
R03A,2011,10 - 14,Kvinne,Troms,4797
R03A,2011,10 - 14,Kvinne,Trøndelag,13165
R03A,2011,10 - 14,Kvinne,Vest-Agder,5712
R03A,2011,10 - 14,Kvinne,Vestfold,7372
R03A,2011,10 - 14,Kvinne,Østfold,8524
R03A,2011,10 - 14,Mann,Hele landet,159236
R03A,2011,10 - 14,Mann,Helseregion Midt-Norge,22593
R03A,2011,10 - 14,Mann,Helseregion Nord-Norge,15541
R03A,2011,10 - 14,Mann,Helseregion Sør-Øst,86043
R03A,2011,10 - 14,Mann,Helseregion Vest,35059
R03A,2011,10 - 14,Mann,Akershus,19402
R03A,2011,10 - 14,Mann,Aust-Agder,3858
R03A,2011,10 - 14,Mann,Buskerud,8470
R03A,2011,10 - 14,Mann,Finnmark,2520
R03A,2011,10 - 14,Mann,Hedmark,5995
R03A,2011,10 - 14,Mann,Hordaland,15780
R03A,2011,10 - 14,Mann,Møre og Romsdal,8593
R03A,2011,10 - 14,Mann,Nordland,7832
R03A,2011,10 - 14,Mann,Oppland,5886
R03A,2011,10 - 14,Mann,Oslo,14523
R03A,2011,10 - 14,Mann,Rogaland,15514
R03A,2011,10 - 14,Mann,Sogn og Fjordane,3764
R03A,2011,10 - 14,Mann,Telemark,5301
R03A,2011,10 - 14,Mann,Troms,5188
R03A,2011,10 - 14,Mann,Trøndelag,14000
R03A,2011,10 - 14,Mann,Vest-Agder,5956
R03A,2011,10 - 14,Mann,Vestfold,7599
R03A,2011,10 - 14,Mann,Østfold,9053
R03A,2011,15 - 19,Kvinne,Hele landet,156604
R03A,2011,15 - 19,Kvinne,Helseregion Midt-Norge,22394
R03A,2011,15 - 19,Kvinne,Helseregion Nord-Norge,15846
R03A,2011,15 - 19,Kvinne,Helseregion Sør-Øst,83998
R03A,2011,15 - 19,Kvinne,Helseregion Vest,34366
R03A,2011,15 - 19,Kvinne,Akershus,18471
R03A,2011,15 - 19,Kvinne,Aust-Agder,3702
R03A,2011,15 - 19,Kvinne,Buskerud,8048
R03A,2011,15 - 19,Kvinne,Finnmark,2429
R03A,2011,15 - 19,Kvinne,Hedmark,6069
R03A,2011,15 - 19,Kvinne,Hordaland,15679
R03A,2011,15 - 19,Kvinne,Møre og Romsdal,8406
R03A,2011,15 - 19,Kvinne,Nordland,8162
R03A,2011,15 - 19,Kvinne,Oppland,5896
R03A,2011,15 - 19,Kvinne,Oslo,13750
R03A,2011,15 - 19,Kvinne,Rogaland,14828
R03A,2011,15 - 19,Kvinne,Sogn og Fjordane,3859
R03A,2011,15 - 19,Kvinne,Telemark,5498
R03A,2011,15 - 19,Kvinne,Troms,5256
R03A,2011,15 - 19,Kvinne,Trøndelag,13988
R03A,2011,15 - 19,Kvinne,Vest-Agder,6074
R03A,2011,15 - 19,Kvinne,Vestfold,7648
R03A,2011,15 - 19,Kvinne,Østfold,8842
R03A,2011,15 - 19,Mann,Hele landet,167181
R03A,2011,15 - 19,Mann,Helseregion Midt-Norge,23576
R03A,2011,15 - 19,Mann,Helseregion Nord-Norge,17398
R03A,2011,15 - 19,Mann,Helseregion Sør-Øst,89403
R03A,2011,15 - 19,Mann,Helseregion Vest,36804
R03A,2011,15 - 19,Mann,Akershus,19578
R03A,2011,15 - 19,Mann,Aust-Agder,3954
R03A,2011,15 - 19,Mann,Buskerud,8509
R03A,2011,15 - 19,Mann,Finnmark,2794
R03A,2011,15 - 19,Mann,Hedmark,6459
R03A,2011,15 - 19,Mann,Hordaland,16834
R03A,2011,15 - 19,Mann,Møre og Romsdal,8992
R03A,2011,15 - 19,Mann,Nordland,8822
R03A,2011,15 - 19,Mann,Oppland,6297
R03A,2011,15 - 19,Mann,Oslo,14444
R03A,2011,15 - 19,Mann,Rogaland,15820
R03A,2011,15 - 19,Mann,Sogn og Fjordane,4151
R03A,2011,15 - 19,Mann,Telemark,5898
R03A,2011,15 - 19,Mann,Troms,5782
R03A,2011,15 - 19,Mann,Trøndelag,14584
R03A,2011,15 - 19,Mann,Vest-Agder,6452
R03A,2011,15 - 19,Mann,Vestfold,8291
R03A,2011,15 - 19,Mann,Østfold,9522
R03A,2011,20 - 24,Kvinne,Hele landet,160413
R03A,2011,20 - 24,Kvinne,Helseregion Midt-Norge,22975
R03A,2011,20 - 24,Kvinne,Helseregion Nord-Norge,15051
R03A,2011,20 - 24,Kvinne,Helseregion Sør-Øst,87261
R03A,2011,20 - 24,Kvinne,Helseregion Vest,35126
R03A,2011,20 - 24,Kvinne,Akershus,15757
R03A,2011,20 - 24,Kvinne,Aust-Agder,3500
R03A,2011,20 - 24,Kvinne,Buskerud,7798
R03A,2011,20 - 24,Kvinne,Finnmark,2370
